NUMPERIODO|FECPROCESO|NUMRIESGO|NUMDEPARTAMENTO|NUMANTIGUEDAD|NUMSEGMENTO|NUMGCU|CANTIDAD
202201|2022-01-01 00:00:00.0|4|12|4|2|2|247
202201|2022-01-01 00:00:00.0|4|12|4|3|2|145
202201|2022-01-01 00:00:00.0|4|12|5|1|2|25
202201|2022-01-01 00:00:00.0|4|12|5|2|2|209
202201|2022-01-01 00:00:00.0|4|12|5|3|2|83
202201|2022-01-01 00:00:00.0|4|13|1|1|2|31
202201|2022-01-01 00:00:00.0|4|13|1|2|2|3828
202201|2022-01-01 00:00:00.0|4|13|1|3|2|1883
202201|2022-01-01 00:00:00.0|4|13|2|1|2|25
202201|2022-01-01 00:00:00.0|4|13|2|2|2|2090
202201|2022-01-01 00:00:00.0|4|13|2|3|2|1442
202201|2022-01-01 00:00:00.0|4|13|3|1|2|27
202201|2022-01-01 00:00:00.0|4|13|3|2|2|1496
202201|2022-01-01 00:00:00.0|4|13|3|3|2|1183
202201|2022-01-01 00:00:00.0|4|13|4|1|2|16
202201|2022-01-01 00:00:00.0|4|13|4|2|2|427
202201|2022-01-01 00:00:00.0|4|13|4|3|2|332
202201|2022-01-01 00:00:00.0|4|13|5|1|2|39
202201|2022-01-01 00:00:00.0|4|13|5|2|1|1
202201|2022-01-01 00:00:00.0|4|13|5|2|2|473
202201|2022-01-01 00:00:00.0|4|13|5|3|2|168
202201|2022-01-01 00:00:00.0|4|14|1|1|2|11
202201|2022-01-01 00:00:00.0|4|14|1|2|2|2641
202201|2022-01-01 00:00:00.0|4|14|1|3|2|1534
202201|2022-01-01 00:00:00.0|4|14|2|1|2|22
202201|2022-01-01 00:00:00.0|4|14|2|2|2|1576
202201|2022-01-01 00:00:00.0|4|14|2|3|2|1211
202201|2022-01-01 00:00:00.0|4|14|3|1|2|32
202201|2022-01-01 00:00:00.0|4|14|3|2|2|1194
202201|2022-01-01 00:00:00.0|4|14|3|3|2|983
202201|2022-01-01 00:00:00.0|4|14|4|1|2|9
202201|2022-01-01 00:00:00.0|4|14|4|2|2|378
202201|2022-01-01 00:00:00.0|4|14|4|3|2|298
202201|2022-01-01 00:00:00.0|4|14|5|1|2|27
202201|2022-01-01 00:00:00.0|4|14|5|2|2|314
202201|2022-01-01 00:00:00.0|4|14|5|3|2|120
202201|2022-01-01 00:00:00.0|4|15|1|1|2|284
202201|2022-01-01 00:00:00.0|4|15|1|2|2|22317
202201|2022-01-01 00:00:00.0|4|15|1|3|2|11406
202201|2022-01-01 00:00:00.0|4|15|2|1|2|230
202201|2022-01-01 00:00:00.0|4|15|2|2|2|13010
202201|2022-01-01 00:00:00.0|4|15|2|3|2|9565
202201|2022-01-01 00:00:00.0|4|15|3|1|2|298
202201|2022-01-01 00:00:00.0|4|15|3|2|2|10953
202201|2022-01-01 00:00:00.0|4|15|3|3|2|8095
202201|2022-01-01 00:00:00.0|4|15|4|1|2|143
202201|2022-01-01 00:00:00.0|4|15|4|2|2|3625
202201|2022-01-01 00:00:00.0|4|15|4|3|2|2805
202201|2022-01-01 00:00:00.0|4|15|5|1|1|1
202201|2022-01-01 00:00:00.0|4|15|5|1|2|690
202201|2022-01-01 00:00:00.0|4|15|5|2|2|4836
202201|2022-01-01 00:00:00.0|4|15|5|3|2|1430
202201|2022-01-01 00:00:00.0|4|16|1|1|2|6
202201|2022-01-01 00:00:00.0|4|16|1|2|2|750
202201|2022-01-01 00:00:00.0|4|16|1|3|2|284
202201|2022-01-01 00:00:00.0|4|16|2|1|2|15
202201|2022-01-01 00:00:00.0|4|16|2|2|2|394
202201|2022-01-01 00:00:00.0|4|16|2|3|2|156
202201|2022-01-01 00:00:00.0|4|16|3|1|2|23
202201|2022-01-01 00:00:00.0|4|16|3|2|2|280
202201|2022-01-01 00:00:00.0|4|16|3|3|2|101
202201|2022-01-01 00:00:00.0|4|16|4|1|2|10
202201|2022-01-01 00:00:00.0|4|16|4|2|2|74
202201|2022-01-01 00:00:00.0|4|16|4|3|2|34
202201|2022-01-01 00:00:00.0|4|16|5|1|2|16
202201|2022-01-01 00:00:00.0|4|16|5|2|2|63
202201|2022-01-01 00:00:00.0|4|16|5|3|2|6
202201|2022-01-01 00:00:00.0|4|17|1|1|2|6
202201|2022-01-01 00:00:00.0|4|17|1|2|2|123
202201|2022-01-01 00:00:00.0|4|17|1|3|2|61
202201|2022-01-01 00:00:00.0|4|17|2|1|2|20
202201|2022-01-01 00:00:00.0|4|17|2|2|2|87
202201|2022-01-01 00:00:00.0|4|17|2|3|2|29
202201|2022-01-01 00:00:00.0|4|17|3|1|2|22
202201|2022-01-01 00:00:00.0|4|17|3|2|2|44
202201|2022-01-01 00:00:00.0|4|17|3|3|2|26
202201|2022-01-01 00:00:00.0|4|17|4|1|2|2
202201|2022-01-01 00:00:00.0|4|17|4|2|2|9
202201|2022-01-01 00:00:00.0|4|17|4|3|2|5
202201|2022-01-01 00:00:00.0|4|17|5|1|2|6
202201|2022-01-01 00:00:00.0|4|17|5|2|2|7
202201|2022-01-01 00:00:00.0|4|17|5|3|2|3
202201|2022-01-01 00:00:00.0|4|18|1|1|2|13
202201|2022-01-01 00:00:00.0|4|18|1|2|2|272
202201|2022-01-01 00:00:00.0|4|18|1|3|2|93
202201|2022-01-01 00:00:00.0|4|18|2|1|2|39
202201|2022-01-01 00:00:00.0|4|18|2|2|2|112
202201|2022-01-01 00:00:00.0|4|18|2|3|2|59
202201|2022-01-01 00:00:00.0|4|18|3|1|2|22
202201|2022-01-01 00:00:00.0|4|18|3|2|2|66
202201|2022-01-01 00:00:00.0|4|18|3|3|2|65
202201|2022-01-01 00:00:00.0|4|18|4|1|2|5
202201|2022-01-01 00:00:00.0|4|18|4|2|2|29
202201|2022-01-01 00:00:00.0|4|18|4|3|2|17
202201|2022-01-01 00:00:00.0|4|18|5|1|2|10
202201|2022-01-01 00:00:00.0|4|18|5|2|2|31
202201|2022-01-01 00:00:00.0|4|18|5|3|2|13
202201|2022-01-01 00:00:00.0|4|19|1|1|2|9
202201|2022-01-01 00:00:00.0|4|19|1|2|2|403
202201|2022-01-01 00:00:00.0|4|19|1|3|2|180
202201|2022-01-01 00:00:00.0|4|19|2|1|2|45
202201|2022-01-01 00:00:00.0|4|19|2|2|2|269
202201|2022-01-01 00:00:00.0|4|19|2|3|2|143
202201|2022-01-01 00:00:00.0|4|19|3|1|2|46
202201|2022-01-01 00:00:00.0|4|19|3|2|2|104
202201|2022-01-01 00:00:00.0|4|19|3|3|2|99
202201|2022-01-01 00:00:00.0|4|19|4|1|2|6
202201|2022-01-01 00:00:00.0|4|19|4|2|2|20
202201|2022-01-01 00:00:00.0|4|19|4|3|2|15
202201|2022-01-01 00:00:00.0|4|19|5|1|2|4
202201|2022-01-01 00:00:00.0|4|19|5|2|2|26
202201|2022-01-01 00:00:00.0|4|19|5|3|2|13
202201|2022-01-01 00:00:00.0|4|20|1|1|2|34
202201|2022-01-01 00:00:00.0|4|20|1|2|2|3721
202201|2022-01-01 00:00:00.0|4|20|1|3|2|2168
202201|2022-01-01 00:00:00.0|4|20|2|1|2|32
202201|2022-01-01 00:00:00.0|4|20|2|2|2|2372
202201|2022-01-01 00:00:00.0|4|20|2|3|2|1586
202201|2022-01-01 00:00:00.0|4|20|3|1|2|54
202201|2022-01-01 00:00:00.0|4|20|3|2|2|2014
202201|2022-01-01 00:00:00.0|4|20|3|3|2|1354
202201|2022-01-01 00:00:00.0|4|20|4|1|2|20
202201|2022-01-01 00:00:00.0|4|20|4|2|2|622
202201|2022-01-01 00:00:00.0|4|20|4|3|2|348
202201|2022-01-01 00:00:00.0|4|20|5|1|2|66
202201|2022-01-01 00:00:00.0|4|20|5|2|2|499
202201|2022-01-01 00:00:00.0|4|20|5|3|2|140
202201|2022-01-01 00:00:00.0|4|21|1|1|2|48
202201|2022-01-01 00:00:00.0|4|21|1|2|2|1661
202201|2022-01-01 00:00:00.0|4|21|1|3|2|628
202201|2022-01-01 00:00:00.0|4|21|2|1|2|152
202201|2022-01-01 00:00:00.0|4|21|2|2|2|663
202201|2022-01-01 00:00:00.0|4|21|2|3|2|413
202201|2022-01-01 00:00:00.0|4|21|3|1|2|123
202201|2022-01-01 00:00:00.0|4|21|3|2|2|292
202201|2022-01-01 00:00:00.0|4|21|3|3|2|235
202201|2022-01-01 00:00:00.0|4|21|4|1|2|23
202201|2022-01-01 00:00:00.0|4|21|4|2|2|79
202201|2022-01-01 00:00:00.0|4|21|4|3|2|42
202201|2022-01-01 00:00:00.0|4|21|5|1|2|18
202201|2022-01-01 00:00:00.0|4|21|5|2|2|69
202201|2022-01-01 00:00:00.0|4|21|5|3|2|36
202201|2022-01-01 00:00:00.0|4|22|1|1|2|34
202201|2022-01-01 00:00:00.0|4|22|1|2|2|933
202201|2022-01-01 00:00:00.0|4|22|1|3|2|689
202201|2022-01-01 00:00:00.0|4|22|2|1|2|133
202201|2022-01-01 00:00:00.0|4|22|2|2|2|547
202201|2022-01-01 00:00:00.0|4|22|2|3|2|418
202201|2022-01-01 00:00:00.0|4|22|3|1|2|122
202201|2022-01-01 00:00:00.0|4|22|3|2|2|291
202201|2022-01-01 00:00:00.0|4|22|3|3|2|274
202201|2022-01-01 00:00:00.0|4|22|4|1|2|22
202201|2022-01-01 00:00:00.0|4|22|4|2|2|74
202201|2022-01-01 00:00:00.0|4|22|4|3|2|54
202201|2022-01-01 00:00:00.0|4|22|5|1|2|38
202201|2022-01-01 00:00:00.0|4|22|5|2|2|66
202201|2022-01-01 00:00:00.0|4|22|5|3|2|29
202201|2022-01-01 00:00:00.0|4|23|1|1|2|19
202201|2022-01-01 00:00:00.0|4|23|1|2|2|617
202201|2022-01-01 00:00:00.0|4|23|1|3|2|223
202201|2022-01-01 00:00:00.0|4|23|2|1|2|72
202201|2022-01-01 00:00:00.0|4|23|2|2|2|263
202201|2022-01-01 00:00:00.0|4|23|2|3|2|198
202201|2022-01-01 00:00:00.0|4|23|3|1|2|41
202201|2022-01-01 00:00:00.0|4|23|3|2|2|123
202201|2022-01-01 00:00:00.0|4|23|3|3|2|171
202201|2022-01-01 00:00:00.0|4|23|4|1|2|7
202201|2022-01-01 00:00:00.0|4|23|4|2|2|47
202201|2022-01-01 00:00:00.0|4|23|4|3|2|47
202201|2022-01-01 00:00:00.0|4|23|5|1|2|12
202201|2022-01-01 00:00:00.0|4|23|5|2|2|44
202201|2022-01-01 00:00:00.0|4|23|5|3|2|16
202201|2022-01-01 00:00:00.0|4|24|1|1|2|7
202201|2022-01-01 00:00:00.0|4|24|1|2|2|450
202201|2022-01-01 00:00:00.0|4|24|1|3|2|246
202201|2022-01-01 00:00:00.0|4|24|2|1|2|44
202201|2022-01-01 00:00:00.0|4|24|2|2|2|217
202201|2022-01-01 00:00:00.0|4|24|2|3|2|139
202201|2022-01-01 00:00:00.0|4|24|3|1|2|43
202201|2022-01-01 00:00:00.0|4|24|3|2|2|163
202201|2022-01-01 00:00:00.0|4|24|3|3|2|116
202201|2022-01-01 00:00:00.0|4|24|4|1|2|15
202201|2022-01-01 00:00:00.0|4|24|4|2|2|47
202201|2022-01-01 00:00:00.0|4|24|4|3|2|22
202201|2022-01-01 00:00:00.0|4|24|5|1|2|13
202201|2022-01-01 00:00:00.0|4|24|5|2|2|48
202201|2022-01-01 00:00:00.0|4|24|5|3|2|13
202201|2022-01-01 00:00:00.0|4|25|1|1|2|36
202201|2022-01-01 00:00:00.0|4|25|1|2|2|926
202201|2022-01-01 00:00:00.0|4|25|1|3|2|449
202201|2022-01-01 00:00:00.0|4|25|2|1|2|124
202201|2022-01-01 00:00:00.0|4|25|2|2|2|416
202201|2022-01-01 00:00:00.0|4|25|2|3|2|224
202201|2022-01-01 00:00:00.0|4|25|3|1|2|117
202201|2022-01-01 00:00:00.0|4|25|3|2|2|322
202201|2022-01-01 00:00:00.0|4|25|3|3|2|157
202201|2022-01-01 00:00:00.0|4|25|4|1|2|32
202201|2022-01-01 00:00:00.0|4|25|4|2|2|73
202201|2022-01-01 00:00:00.0|4|25|4|3|2|37
202201|2022-01-01 00:00:00.0|4|25|5|1|2|40
202201|2022-01-01 00:00:00.0|4|25|5|2|2|78
202201|2022-01-01 00:00:00.0|4|25|5|3|2|17
202201|2022-01-01 00:00:00.0|4|99|1|2|2|56
202201|2022-01-01 00:00:00.0|4|99|1|3|2|16
202201|2022-01-01 00:00:00.0|4|99|2|1|2|1
202201|2022-01-01 00:00:00.0|4|99|2|2|2|24
202201|2022-01-01 00:00:00.0|4|99|2|3|2|17
202201|2022-01-01 00:00:00.0|4|99|3|1|2|3
202201|2022-01-01 00:00:00.0|4|99|3|2|2|27
202201|2022-01-01 00:00:00.0|4|99|3|3|2|13
202201|2022-01-01 00:00:00.0|4|99|4|2|2|21
202201|2022-01-01 00:00:00.0|4|99|4|3|2|9
202201|2022-01-01 00:00:00.0|4|99|5|1|2|12
202201|2022-01-01 00:00:00.0|4|99|5|2|2|62
202201|2022-01-01 00:00:00.0|4|99|5|3|2|17
202201|2022-01-01 00:00:00.0|5|1|1|1|2|12
202201|2022-01-01 00:00:00.0|5|1|1|2|2|306
202201|2022-01-01 00:00:00.0|5|1|1|3|2|266
202201|2022-01-01 00:00:00.0|5|1|2|1|2|55
202201|2022-01-01 00:00:00.0|5|1|2|2|2|177
202201|2022-01-01 00:00:00.0|5|1|2|3|2|198
202201|2022-01-01 00:00:00.0|5|1|3|1|2|82
202201|2022-01-01 00:00:00.0|5|1|3|2|2|199
202201|2022-01-01 00:00:00.0|5|1|3|3|2|272
202201|2022-01-01 00:00:00.0|5|1|4|1|2|24
202201|2022-01-01 00:00:00.0|5|1|4|2|2|77
202201|2022-01-01 00:00:00.0|5|1|4|3|2|62
202201|2022-01-01 00:00:00.0|5|1|5|1|2|28
202201|2022-01-01 00:00:00.0|5|1|5|2|2|46
202201|2022-01-01 00:00:00.0|5|1|5|3|2|25
202201|2022-01-01 00:00:00.0|5|2|1|1|2|8
202201|2022-01-01 00:00:00.0|5|2|1|2|2|1593
202201|2022-01-01 00:00:00.0|5|2|1|3|2|995
202201|2022-01-01 00:00:00.0|5|2|2|1|2|13
202201|2022-01-01 00:00:00.0|5|2|2|2|2|1113
202201|2022-01-01 00:00:00.0|5|2|2|3|2|740
202201|2022-01-01 00:00:00.0|5|2|3|1|2|31
202201|2022-01-01 00:00:00.0|5|2|3|2|2|1092
202201|2022-01-01 00:00:00.0|5|2|3|3|2|1007
202201|2022-01-01 00:00:00.0|5|2|4|1|2|11
202201|2022-01-01 00:00:00.0|5|2|4|2|2|410
202201|2022-01-01 00:00:00.0|5|2|4|3|2|425
202201|2022-01-01 00:00:00.0|5|2|5|1|2|44
202201|2022-01-01 00:00:00.0|5|2|5|2|2|374
202201|2022-01-01 00:00:00.0|5|2|5|3|2|165
202201|2022-01-01 00:00:00.0|5|3|1|1|2|10
202201|2022-01-01 00:00:00.0|5|3|1|2|2|193
202201|2022-01-01 00:00:00.0|5|3|1|3|2|192
202201|2022-01-01 00:00:00.0|5|3|2|1|2|32
202201|2022-01-01 00:00:00.0|5|3|2|2|2|79
202201|2022-01-01 00:00:00.0|5|3|2|3|2|129
202201|2022-01-01 00:00:00.0|5|3|3|1|2|56
202201|2022-01-01 00:00:00.0|5|3|3|2|2|117
202201|2022-01-01 00:00:00.0|5|3|3|3|2|162
202201|2022-01-01 00:00:00.0|5|3|4|1|2|15
202201|2022-01-01 00:00:00.0|5|3|4|2|2|33
202201|2022-01-01 00:00:00.0|5|3|4|3|2|42
202201|2022-01-01 00:00:00.0|5|3|5|1|2|12
202201|2022-01-01 00:00:00.0|5|3|5|2|2|30
202201|2022-01-01 00:00:00.0|5|3|5|3|2|16
202201|2022-01-01 00:00:00.0|5|4|1|1|2|30
202201|2022-01-01 00:00:00.0|5|4|1|2|2|1851
202201|2022-01-01 00:00:00.0|5|4|1|3|2|799
202201|2022-01-01 00:00:00.0|5|4|2|1|2|20
202201|2022-01-01 00:00:00.0|5|4|2|2|2|1310
202201|2022-01-01 00:00:00.0|5|4|2|3|2|676
202201|2022-01-01 00:00:00.0|5|4|3|1|2|45
202201|2022-01-01 00:00:00.0|5|4|3|2|2|1445
202201|2022-01-01 00:00:00.0|5|4|3|3|2|1099
202201|2022-01-01 00:00:00.0|5|4|4|1|2|15
202201|2022-01-01 00:00:00.0|5|4|4|2|2|520
202201|2022-01-01 00:00:00.0|5|4|4|3|2|493
202201|2022-01-01 00:00:00.0|5|4|5|1|2|51
202201|2022-01-01 00:00:00.0|5|4|5|2|2|552
202201|2022-01-01 00:00:00.0|5|4|5|3|2|220
202201|2022-01-01 00:00:00.0|5|5|1|1|2|25
202201|2022-01-01 00:00:00.0|5|5|1|2|2|494
202201|2022-01-01 00:00:00.0|5|5|1|3|2|275
202201|2022-01-01 00:00:00.0|5|5|2|1|2|79
202201|2022-01-01 00:00:00.0|5|5|2|2|2|183
202201|2022-01-01 00:00:00.0|5|5|2|3|2|175
202201|2022-01-01 00:00:00.0|5|5|3|1|2|102
202201|2022-01-01 00:00:00.0|5|5|3|2|2|242
202201|2022-01-01 00:00:00.0|5|5|3|3|2|235
202201|2022-01-01 00:00:00.0|5|5|4|1|2|37
202201|2022-01-01 00:00:00.0|5|5|4|2|2|73
202201|2022-01-01 00:00:00.0|5|5|4|3|2|65
202201|2022-01-01 00:00:00.0|5|5|5|1|2|19
202201|2022-01-01 00:00:00.0|5|5|5|2|2|56
202201|2022-01-01 00:00:00.0|5|5|5|3|2|29
202201|2022-01-01 00:00:00.0|5|6|1|1|2|42
202201|2022-01-01 00:00:00.0|5|6|1|2|2|1152
202201|2022-01-01 00:00:00.0|5|6|1|3|2|920
202201|2022-01-01 00:00:00.0|5|6|2|1|2|195
202201|2022-01-01 00:00:00.0|5|6|2|2|2|488
202201|2022-01-01 00:00:00.0|5|6|2|3|2|667
202201|2022-01-01 00:00:00.0|5|6|3|1|2|244
202201|2022-01-01 00:00:00.0|5|6|3|2|2|657
202201|2022-01-01 00:00:00.0|5|6|3|3|2|858
202201|2022-01-01 00:00:00.0|5|6|4|1|2|99
202201|2022-01-01 00:00:00.0|5|6|4|2|2|208
202201|2022-01-01 00:00:00.0|5|6|4|3|2|218
202201|2022-01-01 00:00:00.0|5|6|5|1|2|61
202201|2022-01-01 00:00:00.0|5|6|5|2|2|123
202201|2022-01-01 00:00:00.0|5|6|5|3|2|52
202201|2022-01-01 00:00:00.0|5|7|1|1|2|25
202201|2022-01-01 00:00:00.0|5|7|1|2|2|1688
202201|2022-01-01 00:00:00.0|5|7|1|3|2|873
202201|2022-01-01 00:00:00.0|5|7|2|1|2|22
202201|2022-01-01 00:00:00.0|5|7|2|2|2|1375
202201|2022-01-01 00:00:00.0|5|7|2|3|2|733
202201|2022-01-01 00:00:00.0|5|7|3|1|2|36
202201|2022-01-01 00:00:00.0|5|7|3|2|2|1544
202201|2022-01-01 00:00:00.0|5|7|3|3|2|1123
202201|2022-01-01 00:00:00.0|5|7|4|1|2|16
202201|2022-01-01 00:00:00.0|5|7|4|2|2|705
202201|2022-01-01 00:00:00.0|5|7|4|3|2|629
202201|2022-01-01 00:00:00.0|5|7|5|1|2|133
202201|2022-01-01 00:00:00.0|5|7|5|2|2|863
202201|2022-01-01 00:00:00.0|5|7|5|3|2|284
202201|2022-01-01 00:00:00.0|5|8|1|1|2|54
202201|2022-01-01 00:00:00.0|5|8|1|2|2|953
202201|2022-01-01 00:00:00.0|5|8|1|3|2|449
202201|2022-01-01 00:00:00.0|5|8|2|1|2|202
202201|2022-01-01 00:00:00.0|5|8|2|2|2|451
202201|2022-01-01 00:00:00.0|5|8|2|3|2|376
202201|2022-01-01 00:00:00.0|5|8|3|1|2|227
202201|2022-01-01 00:00:00.0|5|8|3|2|2|579
202201|2022-01-01 00:00:00.0|5|8|3|3|2|412
202201|2022-01-01 00:00:00.0|5|8|4|1|2|47
202201|2022-01-01 00:00:00.0|5|8|4|2|2|161
202201|2022-01-01 00:00:00.0|5|8|4|3|2|128
202201|2022-01-01 00:00:00.0|5|8|5|1|2|65
202201|2022-01-01 00:00:00.0|5|8|5|2|2|168
202201|2022-01-01 00:00:00.0|5|8|5|3|2|61
202201|2022-01-01 00:00:00.0|5|9|1|1|2|10
202201|2022-01-01 00:00:00.0|5|9|1|2|2|329
202201|2022-01-01 00:00:00.0|5|9|1|3|2|191
202201|2022-01-01 00:00:00.0|5|9|2|1|2|51
202201|2022-01-01 00:00:00.0|5|9|2|2|2|135
202201|2022-01-01 00:00:00.0|5|9|2|3|2|117
202201|2022-01-01 00:00:00.0|5|9|3|1|2|77
202201|2022-01-01 00:00:00.0|5|9|3|2|2|191
202201|2022-01-01 00:00:00.0|5|9|3|3|2|140
202201|2022-01-01 00:00:00.0|5|9|4|1|2|22
202201|2022-01-01 00:00:00.0|5|9|4|2|2|49
202201|2022-01-01 00:00:00.0|5|9|4|3|2|35
202201|2022-01-01 00:00:00.0|5|9|5|1|2|7
202201|2022-01-01 00:00:00.0|5|9|5|2|2|19
202201|2022-01-01 00:00:00.0|5|9|5|3|2|11
202201|2022-01-01 00:00:00.0|5|10|1|1|2|28
202201|2022-01-01 00:00:00.0|5|10|1|2|2|788
202201|2022-01-01 00:00:00.0|5|10|1|3|2|405
202201|2022-01-01 00:00:00.0|5|10|2|1|2|113
202201|2022-01-01 00:00:00.0|5|10|2|2|2|331
202201|2022-01-01 00:00:00.0|5|10|2|3|2|218
202201|2022-01-01 00:00:00.0|5|10|3|1|2|130
202201|2022-01-01 00:00:00.0|5|10|3|2|2|462
202201|2022-01-01 00:00:00.0|5|10|3|3|2|281
202201|2022-01-01 00:00:00.0|5|10|4|1|2|41
202201|2022-01-01 00:00:00.0|5|10|4|2|2|129
202201|2022-01-01 00:00:00.0|5|10|4|3|2|85
202201|2022-01-01 00:00:00.0|5|10|5|1|2|45
202201|2022-01-01 00:00:00.0|5|10|5|2|2|120
202201|2022-01-01 00:00:00.0|5|10|5|3|2|32
202201|2022-01-01 00:00:00.0|5|11|1|1|2|11
202201|2022-01-01 00:00:00.0|5|11|1|2|2|1116
202201|2022-01-01 00:00:00.0|5|11|1|3|2|694
202201|2022-01-01 00:00:00.0|5|11|2|1|2|13
202201|2022-01-01 00:00:00.0|5|11|2|2|2|968
202201|2022-01-01 00:00:00.0|5|11|2|3|2|665
202201|2022-01-01 00:00:00.0|5|11|3|1|2|44
202201|2022-01-01 00:00:00.0|5|11|3|2|2|1069
202201|2022-01-01 00:00:00.0|5|11|3|3|2|887
202201|2022-01-01 00:00:00.0|5|11|4|1|2|21
202201|2022-01-01 00:00:00.0|5|11|4|2|2|542
202201|2022-01-01 00:00:00.0|5|11|4|3|2|455
202201|2022-01-01 00:00:00.0|5|11|5|1|2|58
202201|2022-01-01 00:00:00.0|5|11|5|2|2|579
202201|2022-01-01 00:00:00.0|5|11|5|3|2|217
202201|2022-01-01 00:00:00.0|5|12|1|1|2|12
202201|2022-01-01 00:00:00.0|5|12|1|2|2|1745
202201|2022-01-01 00:00:00.0|5|12|1|3|2|807
202201|2022-01-01 00:00:00.0|5|12|2|1|2|8
202201|2022-01-01 00:00:00.0|5|12|2|2|2|1050
202201|2022-01-01 00:00:00.0|5|12|2|3|2|615
202201|2022-01-01 00:00:00.0|5|12|3|1|2|37
202201|2022-01-01 00:00:00.0|5|12|3|2|2|1325
202201|2022-01-01 00:00:00.0|5|12|3|3|2|943
202201|2022-01-01 00:00:00.0|5|12|4|1|2|9
202201|2022-01-01 00:00:00.0|5|12|4|2|2|442
202201|2022-01-01 00:00:00.0|5|12|4|3|2|319
202201|2022-01-01 00:00:00.0|5|12|5|1|2|39
202201|2022-01-01 00:00:00.0|5|12|5|2|2|342
202201|2022-01-01 00:00:00.0|5|12|5|3|2|138
202201|2022-01-01 00:00:00.0|5|13|1|1|2|19
202201|2022-01-01 00:00:00.0|5|13|1|2|2|2814
202201|2022-01-01 00:00:00.0|5|13|1|3|2|1374
202201|2022-01-01 00:00:00.0|5|13|2|1|2|26
202201|2022-01-01 00:00:00.0|5|13|2|2|2|2139
202201|2022-01-01 00:00:00.0|5|13|2|3|2|1119
202201|2022-01-01 00:00:00.0|5|13|3|1|2|81
202201|2022-01-01 00:00:00.0|5|13|3|2|2|2175
202201|2022-01-01 00:00:00.0|5|13|3|3|2|1571
202201|2022-01-01 00:00:00.0|5|13|4|1|2|36
202201|2022-01-01 00:00:00.0|5|13|4|2|2|776
202201|2022-01-01 00:00:00.0|5|13|4|3|2|637
202201|2022-01-01 00:00:00.0|5|13|5|1|2|69
202201|2022-01-01 00:00:00.0|5|13|5|2|2|831
202201|2022-01-01 00:00:00.0|5|13|5|3|2|249
202201|2022-01-01 00:00:00.0|5|14|1|1|2|13
202201|2022-01-01 00:00:00.0|5|14|1|2|2|2029
202201|2022-01-01 00:00:00.0|5|14|1|3|2|1115
202201|2022-01-01 00:00:00.0|5|14|2|1|2|12
202201|2022-01-01 00:00:00.0|5|14|2|2|2|1433
202201|2022-01-01 00:00:00.0|5|14|2|3|2|848
202201|2022-01-01 00:00:00.0|5|14|3|1|2|36
202201|2022-01-01 00:00:00.0|5|14|3|2|2|1677
202201|2022-01-01 00:00:00.0|5|14|3|3|2|1329
202201|2022-01-01 00:00:00.0|5|14|4|1|2|14
202201|2022-01-01 00:00:00.0|5|14|4|2|2|647
202201|2022-01-01 00:00:00.0|5|14|4|3|2|594
202201|2022-01-01 00:00:00.0|5|14|5|1|2|48
202201|2022-01-01 00:00:00.0|5|14|5|2|2|596
202201|2022-01-01 00:00:00.0|5|14|5|3|2|235
202201|2022-01-01 00:00:00.0|5|15|1|1|2|315
202201|2022-01-01 00:00:00.0|5|15|1|2|1|1
202201|2022-01-01 00:00:00.0|5|15|1|2|2|18509
202201|2022-01-01 00:00:00.0|5|15|1|3|2|9446
202201|2022-01-01 00:00:00.0|5|15|2|1|2|243
202201|2022-01-01 00:00:00.0|5|15|2|2|2|13705
202201|2022-01-01 00:00:00.0|5|15|2|3|2|7953
202201|2022-01-01 00:00:00.0|5|15|3|1|2|529
202201|2022-01-01 00:00:00.0|5|15|3|2|2|15879
202201|2022-01-01 00:00:00.0|5|15|3|3|2|11307
202201|2022-01-01 00:00:00.0|5|15|4|1|2|250
202201|2022-01-01 00:00:00.0|5|15|4|2|2|6703
202201|2022-01-01 00:00:00.0|5|15|4|3|2|5381
202201|2022-01-01 00:00:00.0|5|15|5|1|1|2
202201|2022-01-01 00:00:00.0|5|15|5|1|2|1290
202201|2022-01-01 00:00:00.0|5|15|5|2|1|1
202201|2022-01-01 00:00:00.0|5|15|5|2|2|8403
202201|2022-01-01 00:00:00.0|5|15|5|3|2|2800
202201|2022-01-01 00:00:00.0|5|16|1|1|2|9
202201|2022-01-01 00:00:00.0|5|16|1|2|2|436
202201|2022-01-01 00:00:00.0|5|16|1|3|2|196
202201|2022-01-01 00:00:00.0|5|16|2|1|2|17
202201|2022-01-01 00:00:00.0|5|16|2|2|2|323
202201|2022-01-01 00:00:00.0|5|16|2|3|2|99
202201|2022-01-01 00:00:00.0|5|16|3|1|2|28
202201|2022-01-01 00:00:00.0|5|16|3|2|2|354
202201|2022-01-01 00:00:00.0|5|16|3|3|2|110
202201|2022-01-01 00:00:00.0|5|16|4|1|2|14
202201|2022-01-01 00:00:00.0|5|16|4|2|2|133
202201|2022-01-01 00:00:00.0|5|16|4|3|2|56
202201|2022-01-01 00:00:00.0|5|16|5|1|2|35
202201|2022-01-01 00:00:00.0|5|16|5|2|2|115
202201|2022-01-01 00:00:00.0|5|16|5|3|2|13
202201|2022-01-01 00:00:00.0|5|17|1|1|2|1
202201|2022-01-01 00:00:00.0|5|17|1|2|2|71
202201|2022-01-01 00:00:00.0|5|17|1|3|2|21
